,stocnumb,stocname,thismon,thisrev,mom,yoy
8704,2038,海光,202307,683199,10.03,-30.09
8705,2038,海光,202308,758000,10.94,-31.75
8706,2038,海光,202309,704066,-7.11,-25.12
8707,2038,海光,202310,839937,19.29,-5.66
8708,2038,海光,202311,896843,6.77,1.12
8709,2038,海光,202312,858866,-4.23,6.97
8710,2038,海光,202402,546890,-33.01,-33.17
8711,2038,海光,202403,916486,67.58,-9.79
8712,2038,海光,202404,814682,-11.1,-1.09
8713,2038,海光,202405,840460,3.16,2.43
8714,2049,上銀,202106,2443235,3.13,20.93
8715,2049,上銀,202107,2500543,2.34,22.46
8716,2049,上銀,202108,2529149,1.14,38.97
8717,2049,上銀,202109,2500398,-1.13,24.3
8718,2049,上銀,202110,2410871,-3.58,21.94
8719,2049,上銀,202111,2262241,-6.16,10.62
8720,2049,上銀,202112,2022010,-10.61,-5.02
8721,2049,上銀,202201,2401483,18.76,22.17
8722,2049,上銀,202202,2453621,2.17,31.49
8723,2049,上銀,202203,2711936,10.52,25.55
8724,2049,上銀,202204,2742688,1.13,22.64
8725,2049,上銀,202205,2745135,0.08,15.87
8726,2049,上銀,202206,2751204,0.22,12.6
8727,2049,上銀,202207,2781486,1.1,11.23
8728,2049,上銀,202208,2627868,-5.52,3.9
8729,2049,上銀,202209,2511383,-4.43,0.43
8730,2049,上銀,202210,2110428,-15.96,-12.46
8731,2049,上銀,202211,1802808,-14.57,-20.3
8732,2049,上銀,202212,1680534,-6.78,-16.88
8733,2049,上銀,202301,1447352,-13.87,-39.73
8734,2049,上銀,202302,2006202,38.61,-18.23
8735,2049,上銀,202303,2280908,13.69,-15.87
8736,2049,上銀,202304,2150871,-5.7,-21.57
8737,2049,上銀,202305,2215029,2.98,-19.31
8738,2049,上銀,202306,2217350,0.1,-19.29
8739,2049,上銀,202307,2246022,1.29,-19.25
8740,2049,上銀,202308,2150644,-4.24,-18.16
8741,2049,上銀,202309,2161208,0.49,-13.94
8742,2049,上銀,202310,2000161,-7.45,-5.22
8743,2049,上銀,202311,1912063,-4.4,6.06
8744,2049,上銀,202312,1846836,-3.41,10.0
8745,2049,上銀,202401,1800875,-2.48,24.42
8746,2049,上銀,202402,1704262,-5.36,-15.05
8747,2049,上銀,202403,2001328,17.43,-12.23
8748,2049,上銀,202404,2020270,0.94,-6.07
8749,2049,上銀,202405,2060285,1.98,-6.98
8750,2059,川湖,202106,474943,-6.23,24.09
8751,2059,川湖,202107,554402,16.73,33.28
8752,2059,川湖,202108,656393,18.39,54.83
8753,2059,川湖,202109,547398,-16.6,52.88
8754,2059,川湖,202110,587439,7.31,57.95
8755,2059,川湖,202111,604776,2.95,44.44
8756,2059,川湖,202112,624767,3.3,31.99
8757,2059,川湖,202201,610647,-2.26,35.14
8758,2059,川湖,202202,458074,-24.98,30.98
8759,2059,川湖,202203,654801,42.94,37.8
8760,2059,川湖,202204,616382,-5.86,21.19
8761,2059,川湖,202205,632711,2.64,24.9
8762,2059,川湖,202206,687542,8.66,44.76
8763,2059,川湖,202207,714280,3.88,28.83
8764,2059,川湖,202208,723298,1.26,10.19
8765,2059,川湖,202209,712808,-1.45,30.21
8766,2059,川湖,202210,721412,1.2,22.8
8767,2059,川湖,202211,654596,-9.26,8.23
8768,2059,川湖,202212,612195,-6.47,-2.01
8769,2059,川湖,202301,398876,-34.84,-34.67
8770,2059,川湖,202302,301533,-24.4,-34.17
8771,2059,川湖,202303,460898,52.85,-29.61
8772,2059,川湖,202304,441580,-4.19,-28.35
8773,2059,川湖,202305,448539,1.57,-29.1
8774,2059,川湖,202306,423745,-5.52,-38.36
8775,2059,川湖,202307,455896,7.58,-36.17
8776,2059,川湖,202308,460282,0.96,-36.36
8777,2059,川湖,202309,506831,10.11,-28.89
8778,2059,川湖,202310,615320,21.4,-14.7
8779,2059,川湖,202311,610458,-0.79,-6.74
8780,2059,川湖,202312,639013,4.67,4.4
8781,2059,川湖,202401,655548,2.58,64.34
8782,2059,川湖,202402,506067,-22.8,67.83
8783,2059,川湖,202403,776192,53.37,68.4
8784,2059,川湖,202404,794727,2.38,79.97
8785,2059,川湖,202405,868403,9.27,93.6
8786,2061,風青,202106,75912,-13.34,29.78
8787,2061,風青,202107,79311,4.47,34.85
8788,2061,風青,202108,86862,9.52,7.91
8789,2061,風青,202109,89419,2.94,22.38
8790,2061,風青,202110,80008,-10.52,10.69
8791,2061,風青,202111,70316,-12.11,-14.06
8792,2061,風青,202112,79148,12.56,2.1
8793,2061,風青,202201,62594,-20.91,-27.26
8794,2061,風青,202202,59797,-4.46,94.77
8795,2061,風青,202203,86676,44.95,-12.48
8796,2061,風青,202204,87241,0.65,-10.96
8797,2061,風青,202205,64730,-25.8,-26.1
8798,2061,風青,202206,74166,14.57,-2.3
8799,2061,風青,202207,68746,-7.3,-13.32
8800,2061,風青,202208,80710,17.4,-7.08
8801,2061,風青,202209,80278,-0.53,-10.22
8802,2061,風青,202210,73592,-8.32,-8.01
8803,2061,風青,202211,94068,27.82,33.77
8804,2061,風青,202212,93669,-0.42,18.34
8805,2061,風青,202301,53294,-43.1,-14.85
8806,2061,風青,202302,71617,34.38,19.76
8807,2061,風青,202303,81889,14.34,-5.52
8808,2061,風青,202304,71557,-12.61,-17.97
8809,2061,風青,202305,73286,2.41,13.21
8810,2061,風青,202306,79666,8.7,7.41
8811,2061,風青,202307,78020,-2.06,13.49
8812,2061,風青,202308,74411,-4.62,-7.8
8813,2061,風青,202309,73433,-1.31,-8.52
8814,2061,風青,202310,64312,-12.42,-12.61
8815,2061,風青,202311,85505,32.95,-9.1
8816,2061,風青,202312,84559,-1.1,-9.72
8817,2061,風青,202401,87302,3.24,63.81
8818,2061,風青,202402,41011,-53.02,-42.73
8819,2061,風青,202403,89918,119.25,9.8
8820,2061,風青,202404,103400,14.99,44.5
8821,2061,風青,202405,118251,14.36,61.35
8822,2062,橋椿,202106,865121,13.96,41.18
8823,2062,橋椿,202107,1015858,17.42,47.6
8824,2062,橋椿,202108,900698,-11.33,34.74
8825,2062,橋椿,202109,904141,0.38,8.98
8826,2062,橋椿,202110,851504,-5.82,17.14
8827,2062,橋椿,202111,774315,-9.06,12.85
8828,2062,橋椿,202112,798311,3.09,2.91
8829,2062,橋椿,202201,816321,2.25,11.33
8830,2062,橋椿,202202,565630,-30.7,12.83
8831,2062,橋椿,202203,911623,61.16,18.24
8832,2062,橋椿,202204,788035,-13.55,3.23
8833,2062,橋椿,202205,835443,6.01,10.05
8834,2062,橋椿,202206,823088,-1.47,-4.85
8835,2062,橋椿,202207,660951,-19.69,-34.93
8836,2062,橋椿,202208,503368,-23.84,-44.11
8837,2062,橋椿,202209,602798,19.75,-33.32
8838,2062,橋椿,202210,502370,-16.66,-41.0
8839,2062,橋椿,202211,576570,14.76,-25.53
8840,2062,橋椿,202212,650589,12.83,-18.5
8841,2062,橋椿,202301,331354,-49.06,-59.4
8842,2062,橋椿,202302,541930,63.55,-4.19
8843,2062,橋椿,202303,632068,16.63,-30.66
8844,2062,橋椿,202304,514253,-18.63,-34.74
8845,2062,橋椿,202305,734094,42.74,-12.13
8846,2062,橋椿,202306,664608,-9.46,-19.25
8847,2062,橋椿,202307,690865,3.95,4.52
8848,2062,橋椿,202308,651233,-5.73,29.37
8849,2062,橋椿,202309,682546,4.8,13.22
8850,2062,橋椿,202310,660450,-3.23,31.46
8851,2062,橋椿,202311,679626,2.9,17.87
8852,2062,橋椿,202312,783866,15.33,20.48
8853,2062,橋椿,202401,850938,8.55,156.8
8854,2062,橋椿,202402,524432,-38.37,-3.22
8855,2062,橋椿,202403,613027,16.89,-3.01
8856,2062,橋椿,202404,671092,9.47,30.49
8857,2062,橋椿,202405,696479,3.78,-5.12
8858,2063,世鎧,202106,121051,5.64,69.63
8859,2063,世鎧,202107,136543,12.79,36.38
8860,2063,世鎧,202108,132482,-2.97,40.32
8861,2063,世鎧,202109,127899,-3.45,73.18
8862,2063,世鎧,202110,148571,16.16,55.25
8863,2063,世鎧,202111,124981,-15.87,37.27
8864,2063,世鎧,202112,135005,8.02,19.44
8865,2063,世鎧,202201,121989,-9.64,14.6
8866,2063,世鎧,202202,76890,-36.96,-9.94
8867,2063,世鎧,202203,120284,56.43,9.68
8868,2063,世鎧,202204,137231,14.08,37.88
8869,2063,世鎧,202205,159513,16.23,39.21
8870,2063,世鎧,202206,112364,-29.55,-7.17
8871,2063,世鎧,202207,122284,8.82,-10.44
8872,2063,世鎧,202208,135035,10.42,1.92
8873,2063,世鎧,202209,96500,-28.53,-24.54
8874,2063,世鎧,202210,102441,6.15,-31.04
8875,2063,世鎧,202211,128042,24.99,2.44
8876,2063,世鎧,202212,137770,7.59,2.04
8877,2063,世鎧,202301,102224,-25.8,-16.2
8878,2063,世鎧,202302,95288,-6.78,23.92
8879,2063,世鎧,202303,92011,-3.43,-23.5
8880,2063,世鎧,202304,153336,66.64,11.73
8881,2063,世鎧,202305,147642,-3.71,-7.44
8882,2063,世鎧,202306,112310,-23.93,-0.04
8883,2063,世鎧,202307,126108,12.28,3.12
8884,2063,世鎧,202308,145317,15.23,7.61
8885,2063,世鎧,202309,128985,-11.23,33.66
8886,2063,世鎧,202310,121213,-6.02,18.32
8887,2063,世鎧,202311,95672,-21.07,-25.28
8888,2063,世鎧,202312,108495,13.4,-21.24
8889,2063,世鎧,202401,105249,-2.99,2.95
8890,2063,世鎧,202402,72282,-31.32,-24.14
8891,2063,世鎧,202403,116147,60.68,26.23
8892,2063,世鎧,202404,97450,-16.09,-36.44
8893,2063,世鎧,202405,83687,-14.12,-43.31
8894,2064,晉椿,202106,259649,4.43,152.11
8895,2064,晉椿,202107,258222,-0.54,80.18
8896,2064,晉椿,202108,261909,1.42,91.64
8897,2064,晉椿,202109,236895,-9.55,64.88
8898,2064,晉椿,202110,211011,-10.92,38.3
8899,2064,晉椿,202111,222373,5.38,30.29
8900,2064,晉椿,202112,215247,-3.2,16.04
8901,2064,晉椿,202201,210941,-2.0,7.94
8902,2064,晉椿,202202,153112,-27.41,5.38
8903,2064,晉椿,202203,277678,81.35,18.26
8904,2064,晉椿,202204,208387,-24.95,1.0
8905,2064,晉椿,202205,224272,7.62,-9.79
8906,2064,晉椿,202206,155540,-30.64,-40.09
8907,2064,晉椿,202207,161297,3.7,-37.53
8908,2064,晉椿,202208,157941,-2.08,-39.69
8909,2064,晉椿,202209,154471,-2.19,-34.79
8910,2064,晉椿,202210,167678,8.54,-20.53
8911,2064,晉椿,202211,142193,-15.19,-36.05
8912,2064,晉椿,202212,132858,-6.56,-38.27
8913,2064,晉椿,202301,104999,-20.96,-50.22
8914,2064,晉椿,202302,116413,10.87,-23.96
8915,2064,晉椿,202303,142102,22.06,-48.82
8916,2064,晉椿,202304,106017,-25.39,-49.12
8917,2064,晉椿,202305,124932,17.84,-44.29
8918,2064,晉椿,202306,115956,-7.18,-25.44
8919,2064,晉椿,202307,106701,-7.98,-33.84
8920,2064,晉椿,202308,129903,21.74,-17.75
8921,2064,晉椿,202309,115640,-10.97,-25.13
8922,2064,晉椿,202310,123569,6.85,-26.3
8923,2064,晉椿,202311,128516,4.0,-9.61
8924,2064,晉椿,202312,115717,-9.95,-12.9
8925,2064,晉椿,202401,134557,16.28,28.15
8926,2064,晉椿,202402,87930,-34.65,-24.46
8927,2064,晉椿,202403,132798,51.02,-6.54
8928,2064,晉椿,202404,145900,9.86,37.61
8929,2064,晉椿,202405,159761,9.5,27.87
8930,2065,世豐,202106,231374,-5.13,49.69
8931,2065,世豐,202107,234949,1.54,23.54
8932,2065,世豐,202108,220287,-6.24,12.24
8933,2065,世豐,202109,207464,-5.82,0.05
8934,2065,世豐,202110,247243,19.17,17.84
8935,2065,世豐,202111,243155,-1.65,6.22
8936,2065,世豐,202112,254893,4.82,0.2
8937,2065,世豐,202201,249211,-2.22,6.36
8938,2065,世豐,202202,180772,-27.46,-13.41
8939,2065,世豐,202203,221142,22.33,-26.05
8940,2065,世豐,202204,212710,-3.81,-9.08
8941,2065,世豐,202205,200859,-5.57,-17.64
8942,2065,世豐,202206,200070,-0.39,-13.52
8943,2065,世豐,202207,206878,3.4,-11.94
8944,2065,世豐,202208,208305,0.68,-5.43
8945,2065,世豐,202209,228306,9.6,10.04
8946,2065,世豐,202210,234026,2.5,-5.34
8947,2065,世豐,202211,223523,-4.48,-8.07
8948,2065,世豐,202212,225319,0.8,-11.6
8949,2065,世豐,202301,199358,-11.52,-20.0
8950,2065,世豐,202302,222392,11.55,23.02
8951,2065,世豐,202303,251503,13.08,13.72
8952,2065,世豐,202304,194707,-22.58,-8.46
8953,2065,世豐,202305,171239,-12.05,-14.74
8954,2065,世豐,202306,151215,-11.69,-24.41
8955,2065,世豐,202307,152947,1.14,-26.06
8956,2065,世豐,202308,162804,6.44,-21.84
8957,2065,世豐,202309,191818,17.82,-15.98
8958,2065,世豐,202310,206582,7.69,-11.72
8959,2065,世豐,202311,209363,1.34,-6.33
8960,2065,世豐,202312,209677,0.14,-6.94
8961,2065,世豐,202401,210172,0.23,5.42
8962,2065,世豐,202402,155034,-26.23,-30.28
8963,2065,世豐,202403,216234,39.47,-14.02
8964,2065,世豐,202404,212607,-1.67,9.19
8965,2065,世豐,202405,213208,0.28,24.5
8966,2066,世德,202106,193580,-0.26,27.21
8967,2066,世德,202107,192092,-0.76,8.05
8968,2066,世德,202108,171357,-10.79,-1.94
8969,2066,世德,202109,181955,6.18,-7.45
8970,2066,世德,202110,190101,4.47,4.85
8971,2066,世德,202111,200039,5.22,14.89
8972,2066,世德,202112,178481,-10.77,11.42
8973,2066,世德,202201,228594,28.07,12.38
8974,2066,世德,202202,207724,-9.12,23.57
8975,2066,世德,202203,228284,9.89,3.37
8976,2066,世德,202204,230314,0.88,16.62
8977,2066,世德,202205,250045,8.56,28.82
8978,2066,世德,202206,238235,-4.72,23.06
8979,2066,世德,202207,242281,1.69,26.12
8980,2066,世德,202208,245655,1.39,43.35
8981,2066,世德,202209,261737,6.54,43.84
8982,2066,世德,202210,252072,-3.69,32.59
8983,2066,世德,202211,243598,-3.36,21.77
8984,2066,世德,202212,229823,-5.65,28.76
8985,2066,世德,202301,240292,4.55,5.11
8986,2066,世德,202302,230968,-3.88,11.18
8987,2066,世德,202303,261672,13.29,14.62
8988,2066,世德,202304,215388,-17.68,-6.48
8989,2066,世德,202305,241642,12.18,-3.36
8990,2066,世德,202306,239722,-0.79,0.62
8991,2066,世德,202307,223824,-6.63,-7.61
8992,2066,世德,202308,226559,1.22,-7.77
8993,2066,世德,202309,226534,-0.01,-13.44
8994,2066,世德,202310,208542,-7.94,-17.26
8995,2066,世德,202311,241059,15.59,-1.04
8996,2066,世德,202312,227593,-5.58,-0.97
8997,2066,世德,202401,241556,6.13,0.52
8998,2066,世德,202402,235071,-2.68,1.77
8999,2066,世德,202403,263804,12.22,0.81
9000,2066,世德,202404,234703,-11.03,8.96
9001,2066,世德,202405,239912,2.21,-0.71
9002,2067,嘉鋼,202106,76314,0.34,49.34
9003,2067,嘉鋼,202107,82158,7.65,47.02
9004,2067,嘉鋼,202108,95811,16.61,62.48
9005,2067,嘉鋼,202109,71559,-25.31,26.84
9006,2067,嘉鋼,202110,102069,42.63,72.0
9007,2067,嘉鋼,202111,88571,-13.22,16.52
9008,2067,嘉鋼,202112,79881,-9.81,4.28
9009,2067,嘉鋼,202201,106249,33.0,19.94
9010,2067,嘉鋼,202202,70319,-33.81,34.92
9011,2067,嘉鋼,202203,92182,31.09,-7.93
9012,2067,嘉鋼,202204,95596,3.7,20.31
9013,2067,嘉鋼,202205,115119,20.42,51.37
9014,2067,嘉鋼,202206,94992,-17.48,24.47
9015,2067,嘉鋼,202207,102919,8.34,25.26
9016,2067,嘉鋼,202208,116275,12.97,21.35
9017,2067,嘉鋼,202209,92304,-20.61,28.99
9018,2067,嘉鋼,202210,116845,26.58,14.47
9019,2067,嘉鋼,202211,115615,-1.05,30.53
9020,2067,嘉鋼,202212,118982,2.91,48.94
9021,2067,嘉鋼,202301,71586,-39.83,-32.62
9022,2067,嘉鋼,202302,101411,41.66,44.21
9023,2067,嘉鋼,202303,122952,21.24,33.37
9024,2067,嘉鋼,202304,113613,-7.59,18.84
9025,2067,嘉鋼,202305,111519,-1.84,-3.12
9026,2067,嘉鋼,202306,107187,-3.88,12.83
9027,2067,嘉鋼,202307,93339,-12.91,-9.3
9028,2067,嘉鋼,202308,98135,5.13,-15.6
9029,2067,嘉鋼,202309,98246,0.11,6.43
9030,2067,嘉鋼,202310,80213,-18.35,-31.35
9031,2067,嘉鋼,202311,77836,-2.96,-32.67
9032,2067,嘉鋼,202312,81395,4.57,-31.59
9033,2067,嘉鋼,202401,82098,0.86,14.68
9034,2067,嘉鋼,202402,54620,-33.46,-46.13
9035,2067,嘉鋼,202403,93752,71.64,-23.74
9036,2067,嘉鋼,202404,89088,-4.97,-21.58
9037,2067,嘉鋼,202405,89494,0.45,-19.74
9038,2069,運錩,202106,1221264,-1.15,128.4
9039,2069,運錩,202107,1244033,1.86,103.85
9040,2069,運錩,202108,1278281,2.75,97.99
9041,2069,運錩,202109,1515752,18.57,138.03
9042,2069,運錩,202110,1379164,-9.01,105.09
9043,2069,運錩,202111,1499792,8.74,102.07
9044,2069,運錩,202112,1378770,-8.06,60.85
9045,2069,運錩,202201,1283596,-6.9,44.78
9046,2069,運錩,202202,1179783,-8.08,72.06
9047,2069,運錩,202203,1267758,7.45,32.07
9048,2069,運錩,202204,1367533,7.87,40.17
9049,2069,運錩,202205,1119589,-18.13,-9.38
9050,2069,運錩,202206,1563560,39.65,28.02
9051,2069,運錩,202207,1229673,-21.35,-1.15
9052,2069,運錩,202208,1099130,-10.61,-14.01
9053,2069,運錩,202209,1077967,-1.92,-28.88
9054,2069,運錩,202210,818097,-24.1,-40.68
9055,2069,運錩,202211,1113525,36.11,-25.75
9056,2069,運錩,202212,922453,-17.15,-33.09
9057,2069,運錩,202301,952122,3.21,-25.82
9058,2069,運錩,202302,947459,-0.48,-19.69
9059,2069,運錩,202303,1022197,7.88,-19.36
9060,2069,運錩,202304,997113,-2.45,-27.08
9061,2069,運錩,202305,1022214,2.51,-8.69
9062,2069,運錩,202306,1074827,5.14,-31.25
9063,2069,運錩,202307,966430,-10.08,-21.4
9064,2069,運錩,202308,1111157,14.97,1.09
9065,2069,運錩,202309,970934,-12.61,-9.92
9066,2069,運錩,202310,873381,-10.04,6.75
9067,2069,運錩,202311,959585,9.87,-13.82
9068,2069,運錩,202312,940433,-1.99,1.94
9069,2069,運錩,202401,890278,-5.33,-6.49
9070,2069,運錩,202402,624965,-29.8,-34.03
9071,2069,運錩,202403,956415,53.03,-6.43
9072,2069,運錩,202404,961307,0.51,-3.59
9073,2069,運錩,202405,960244,-0.11,-6.06
9074,2070,精湛,202106,36105,-4.95,-0.61
9075,2070,精湛,202107,58082,60.86,122.06
9076,2070,精湛,202108,42752,-26.39,50.37
9077,2070,精湛,202109,42265,-1.13,-1.78
9078,2070,精湛,202110,57611,36.3,50.27
9079,2070,精湛,202111,52411,-9.02,-3.15
9080,2070,精湛,202112,62754,19.73,-1.59
9081,2070,精湛,202201,37510,-40.22,-16.28
9082,2070,精湛,202202,29637,-20.98,-41.69
9083,2070,精湛,202203,48961,65.2,0.64
9084,2070,精湛,202204,46918,-4.17,-24.71
9085,2070,精湛,202205,29233,-37.69,-23.04
9086,2070,精湛,202206,65808,125.11,82.26
9087,2070,精湛,202207,48390,-26.46,-16.68
9088,2070,精湛,202208,45311,-6.36,5.98
9089,2070,精湛,202209,46960,3.63,11.1
9090,2070,精湛,202210,107337,128.57,86.31
9091,2070,精湛,202211,48606,-54.71,-7.25
9092,2070,精湛,202212,48916,0.63,-22.05
9093,2070,精湛,202301,31484,-35.63,-16.06
9094,2070,精湛,202302,33976,7.91,14.64
9095,2070,精湛,202303,61537,81.11,25.68
9096,2070,精湛,202304,43429,-29.42,-7.43
9097,2070,精湛,202305,42273,-2.66,44.6
9098,2070,精湛,202306,54043,27.84,-17.87
9099,2070,精湛,202307,40972,-24.18,-15.32
9100,2070,精湛,202308,50382,22.96,11.19
9101,2070,精湛,202309,57087,13.3,21.56
9102,2070,精湛,202310,42394,-25.73,-60.5
9103,2070,精湛,202311,63151,48.96,29.92
9104,2070,精湛,202312,101515,60.74,107.52
9105,2070,精湛,202401,48882,-51.84,55.25
9106,2070,精湛,202402,41274,-15.56,21.47
9107,2070,精湛,202403,56464,36.8,-8.24
9108,2070,精湛,202404,56054,-0.72,29.07
9109,2070,精湛,202405,59792,6.66,41.44
9110,2073,雄順,202306,38582,-10.77,-30.95
9111,2073,雄順,202307,34087,-11.65,-37.42
9112,2073,雄順,202308,39757,16.63,-28.53
9113,2073,雄順,202309,41892,5.37,-15.17
9114,2073,雄順,202310,43999,5.02,-3.67
9115,2073,雄順,202311,54551,23.98,15.45
9116,2073,雄順,202312,44877,-17.73,7.91
9117,2073,雄順,202401,48591,8.27,56.4
9118,2073,雄順,202402,34971,-28.02,-18.25
9119,2073,雄順,202403,56884,62.66,-3.86
9120,2073,雄順,202404,50173,-11.79,17.18
9121,2073,雄順,202405,55557,10.73,28.48
9122,2101,南港,202106,616652,-7.34,-30.29
9123,2101,南港,202107,740111,20.02,-24.26
9124,2101,南港,202108,734327,-0.78,-28.85
9125,2101,南港,202109,675371,-8.02,-28.39
9126,2101,南港,202110,601265,-10.97,-34.11
9127,2101,南港,202111,616133,2.47,-32.02
9128,2101,南港,202112,555150,-9.89,-27.19
9129,2101,南港,202201,590420,6.35,-20.8
9130,2101,南港,202202,523927,-11.26,-28.42
9131,2101,南港,202203,664330,26.79,-8.18
9132,2101,南港,202204,755434,13.71,20.08
9133,2101,南港,202205,717048,-5.08,7.73
9134,2101,南港,202206,775862,8.2,22.62
9135,2101,南港,202207,659958,-14.93,-10.82
9136,2101,南港,202208,552143,-16.33,-24.8
9137,2101,南港,202209,563199,2.0,-18.54
9138,2101,南港,202210,498688,-11.45,-17.06
9139,2101,南港,202211,456951,-8.36,-25.83
9140,2101,南港,202212,568655,24.44,0.47
9141,2101,南港,202301,472747,-16.86,-19.93
9142,2101,南港,202302,582156,23.14,11.11
9143,2101,南港,202303,675664,16.06,-2.09
9144,2101,南港,202304,589753,-12.71,-21.93
9145,2101,南港,202305,697740,18.31,-2.69
9146,2101,南港,202306,785205,12.53,0.5
9147,2101,南港,202307,708674,-9.74,7.38
9148,2101,南港,202308,690615,-2.54,25.07
9149,2101,南港,202309,719111,4.12,15.76
9150,2101,南港,202310,706518,-1.75,41.67
9151,2101,南港,202311,616624,-12.72,34.94
9152,2101,南港,202312,645645,4.7,13.53
9153,2101,南港,202401,638949,-1.03,35.15
9154,2101,南港,202402,561665,-12.09,-3.51
9155,2101,南港,202403,772953,37.61,17.57
9156,2101,南港,202404,750273,-2.93,27.21
9157,2101,南港,202405,882333,17.6,26.45
9158,2102,泰豐,202106,116457,10.13,-74.87
9159,2102,泰豐,202107,119970,3.01,-81.46
9160,2102,泰豐,202108,125632,4.71,-79.56
9161,2102,泰豐,202109,98938,-21.24,-84.4
9162,2102,泰豐,202110,95257,-3.72,-81.69
9163,2102,泰豐,202111,125995,32.26,-75.9
9164,2102,泰豐,202112,112379,-10.8,-66.53
9165,2102,泰豐,202201,116444,3.61,-55.43
9166,2102,泰豐,202202,102405,-12.05,-39.29
9167,2102,泰豐,202203,134614,31.45,13.16
9168,2102,泰豐,202204,124557,-7.47,11.25
9169,2102,泰豐,202205,121139,-2.74,14.56
9170,2102,泰豐,202206,140371,15.87,20.53
9171,2102,泰豐,202207,184842,31.68,54.07
9172,2102,泰豐,202208,185894,0.56,47.96
9173,2102,泰豐,202209,154501,-16.88,56.15
9174,2102,泰豐,202210,132428,-14.28,39.02
